time_s,tp_per_leg_nm,left_theta_world_rad,right_theta_world_rad
5.97500000000033,0.0,0.010836169570258613,0.01083616957025868
5.97600000000033,0.0,0.010814146858221641,0.010814146858221777
5.977000000000331,0.0,0.010792116806308559,0.010792116806308762
5.978000000000331,0.0,0.010770079706565206,0.010770079706565273
5.979000000000331,0.0,0.010748035849567055,0.01074803584956719
5.980000000000332,0.0,0.010725985524426813,0.010725985524426948
5.981000000000332,0.0,0.01070392901879611,0.010703929018796245
5.982000000000332,0.0,0.010681866618871548,0.010681866618871683
5.983000000000333,0.0,0.010659798609398,0.010659798609398136
5.984000000000333,0.0,0.010637725273674731,0.010637725273674866
5.985000000000333,0.0,0.010615646893557758,0.010615646893557826
5.986000000000334,0.0,0.01059356374946562,0.01059356374946569
5.987000000000334,0.0,0.010571476120383647,0.01057147612038385
5.988000000000334,0.0,0.010549384283867556,0.010549384283867693
5.989000000000335,0.0,0.01052728851604934,0.010527288516049543
5.990000000000335,0.0,0.01050518909163992,0.010505189091640057
5.991000000000335,0.0,0.010483086283934438,0.010483086283934639
5.992000000000336,0.0,0.01046098036481706,0.010460980364817194
5.993000000000336,0.0,0.010438871604764238,0.01043887160476444
5.994000000000336,0.0,0.010416760272849929,0.010416760272850132
5.995000000000337,0.0,0.010394646636749732,0.010394646636749934
5.996000000000337,0.0,0.010372530962744951,0.010372530962745154
5.997000000000337,0.0,0.010350413515727153,0.010350413515727354
5.998000000000338,0.0,0.010328294559202688,0.01032829455920289
5.999000000000338,0.0,0.010306174355296845,0.010306174355297048
6.000000000000338,0.0,0.010284053164757714,0.01028405316475785
6.001000000000339,0.0,0.010261931246961533,0.010261931246961667
6.002000000000339,0.0,0.01023980885991575,0.010239808859915952
6.003000000000339,0.0,0.01021768626026444,0.010217686260264574
6.00400000000034,0.0,0.010195563703292118,0.010195563703292321
6.00500000000034,0.0,0.010173441442927443,0.010173441442927578
6.00600000000034,0.0,0.010151319731748466,0.010151319731748668
6.007000000000341,0.0,0.010129198820986481,0.010129198820986684
6.008000000000341,0.0,0.010107078960530504,0.010107078960530775
6.009000000000341,0.0,0.01008496039893066,0.010084960398930863
6.010000000000342,0.0,0.010062843383403554,0.010062843383403755
6.011000000000342,0.0,0.010040728159835576,0.010040728159835845
6.012000000000342,0.0,0.01001861497278848,0.010018614972788683
6.013000000000343,0.0,0.009996504065501946,0.009996504065502081
6.014000000000343,0.0,0.009974395679898745,0.009974395679898879
6.015000000000343,0.0,0.009952290056588466,0.009952290056588669
6.016000000000344,0.0,0.009930187434872732,0.009930187434873002
6.017000000000344,0.0,0.009908088052748062,0.009908088052748265
6.018000000000344,0.0,0.009885992146911151,0.009885992146911353
6.019000000000345,0.0,0.009863899952761926,0.009863899952762128
6.020000000000345,0.0,0.00984181170440883,0.009841811704408966
6.021000000000345,0.0,0.00981972763467257,0.009819727634672705
6.022000000000346,0.0,0.009797647975090027,0.009797647975090298
6.023000000000346,0.0,0.00977557295591875,0.009775572955919024
6.024000000000346,0.0,0.009753502806140684,0.009753502806140955
6.025000000000347,0.0,0.009731437753466979,0.009731437753467251
6.026000000000347,0.0,0.009709378024341318,0.009709378024341589
6.027000000000347,0.0,0.009687323843944799,0.009687323843945071
6.028000000000348,0.0,0.009665275436199267,0.00966527543619947
6.029000000000348,0.0,0.009643233023772391,0.009643233023772594
6.030000000000348,0.0,0.009621196828080715,0.009621196828080918
6.031000000000349,0.0,0.009599167069294553,0.009599167069294754
6.032000000000349,0.0,0.009577143966341581,0.00957714396634185
6.033000000000349,0.0,0.009555127736911298,0.009555127736911433
6.03400000000035,0.0,0.009533118597458583,0.009533118597458853
6.03500000000035,0.0,0.009511116763208408,0.009511116763208613
6.03600000000035,0.0,0.009489122448159411,0.009489122448159682
6.037000000000351,0.0,0.009467135865088043,0.009467135865088313
6.038000000000351,0.0,0.009445157225552966,0.009445157225553304
6.039000000000351,0.0,0.009423186739898266,0.00942318673989847
6.040000000000352,0.0,0.009401224617258515,0.009401224617258851
6.041000000000352,0.0,0.009379271065561696,0.009379271065561901
6.042000000000352,0.0,0.009357326291534296,0.009357326291534636
6.043000000000353,0.0,0.009335390500704501,0.009335390500704772
6.044000000000353,0.0,0.00931346389740657,0.009313463897406771
6.045000000000353,0.0,0.009291546684784829,0.009291546684785032
6.046000000000354,0.0,0.009269639064797466,0.009269639064797738
6.047000000000354,0.0,0.009247741238220468,0.009247741238220739
6.048000000000354,0.0,0.00922585340465197,0.009225853404652175
6.049000000000355,0.0,0.00920397576251557,0.00920397576251584
6.050000000000355,0.0,0.009182108509065147,0.009182108509065487
6.051000000000355,0.0,0.009160251840388189,0.009160251840388527
6.052000000000356,0.0,0.009138405951409648,0.00913840595140985
6.053000000000356,0.0,0.009116571035896234,0.009116571035896507
6.054000000000356,0.0,0.009094747286460066,0.009094747286460269
6.055000000000357,0.0,0.00907293489456294,0.009072934894563277
6.056000000000357,0.0,0.009051134050519796,0.009051134050520134
6.057000000000357,0.0,0.009029344943503137,0.009029344943503407
6.058000000000358,0.0,0.009007567761545925,0.009007567761546195
6.059000000000358,0.0,0.008985802691546686,0.008985802691546956
6.060000000000358,0.0,0.008964049919272963,0.008964049919273168
6.061000000000359,0.0,0.008942309629364235,0.008942309629364573
6.062000000000359,0.0,0.008920582005337747,0.008920582005338086
6.063000000000359,0.0,0.008898867229590485,0.008898867229590823
6.06400000000036,0.0,0.008877165483403846,0.008877165483404116
6.06500000000036,0.0,0.00885547694694745,0.008855476946947653
6.06600000000036,0.0,0.00883380179928279,0.00883380179928306
6.067000000000361,0.0,0.008812140218367456,0.008812140218367726
6.068000000000361,0.0,0.008790492381058362,0.008790492381058633
6.069000000000361,0.0,0.00876885846311592,0.008768858463116123
6.070000000000362,0.0,0.008747238639208017,0.008747238639208288
6.071000000000362,0.0,0.00872563308291307,0.008725633082913273
6.072000000000362,0.0,0.00870404196672459,0.008704041966724996
6.073000000000363,0.0,0.00868246546205495,0.008682465462055223
6.074000000000363,0.0,0.008660903739238338,0.008660903739238677
6.075000000000363,0.0,0.008639356967535206,0.008639356967535476
6.076000000000364,0.0,0.00861782531513628,0.008617825315136414
6.077000000000364,0.0,0.008596308949165282,0.008596308949165552
6.0780000000003644,0.0,0.008574808035683465,0.008574808035683668
6.079000000000365,0.0,0.008553322739693558,0.008553322739693964
6.080000000000365,0.0,0.008531853225142737,0.00853185322514294
6.0810000000003654,0.0,0.008510399654926643,0.008510399654926847
6.082000000000366,0.0,0.008488962190893163,0.008488962190893434
6.083000000000366,0.0,0.00846754099384645,0.008467540993846721
6.0840000000003664,0.0,0.00844613622355004,0.008446136223550449
6.085000000000367,0.0,0.008424748038730433,0.00842474803873084
6.086000000000367,0.0,0.008403376597081723,0.008403376597082127
6.0870000000003675,0.0,0.008382022055268437,0.008382022055268775
6.088000000000368,0.0,0.00836068456892907,0.008360684568929405
6.089000000000368,0.0,0.008339364292680484,0.00833936429268089
6.0900000000003685,0.0,0.00831806138012118,0.008318061380121384
6.091000000000369,0.0,0.008296775983834334,0.008296775983834742
6.092000000000369,0.0,0.008275508255392897,0.008275508255393303
6.0930000000003695,0.0,0.008254258345361754,0.00825425834536216
6.09400000000037,0.0,0.00823302640330201,0.008233026403302283
6.09500000000037,0.0,0.008211812577774513,0.008211812577774784
6.0960000000003705,0.0,0.00819061701634344,0.008190617016343847
6.097000000000371,0.0,0.008169439865580115,0.008169439865580452
6.098000000000371,0.0,0.008148281271065903,0.008148281271066243
6.0990000000003715,0.0,0.008127141377396778,0.008127141377396981
6.100000000000372,0.0,0.00810602032818588,0.008106020328186218
6.101000000000372,0.0,0.008084918266068351,0.008084918266068622
6.1020000000003725,0.0,0.00806383533270301,0.008063835332703415
6.103000000000373,0.0,0.008042771668777995,0.008042771668778334
6.104000000000373,0.0,0.008021727414012875,0.008021727414013281
6.1050000000003735,0.0,0.008000702707162353,0.008000702707162693
6.106000000000374,0.0,0.00797969768602085,0.007979697686021256
6.107000000000374,0.0,0.007958712487424429,0.007958712487424767
6.1080000000003745,0.0,0.007937747247255508,0.007937747247255916
6.109000000000375,0.0,0.007916802100445968,0.007916802100446306
6.110000000000375,0.0,0.007895877180980337,0.00789587718098061
6.1110000000003755,0.0,0.007874972621900013,0.00787497262190042
6.112000000000376,0.0,0.007854088555306015,0.007854088555306421
6.113000000000376,0.0,0.00783322511236281,0.007833225112363148
6.1140000000003765,0.0,0.0078123824233018255,0.007812382423302098
6.115000000000377,0.0,0.007791560617424376,0.007791560617424714
6.116000000000377,0.0,0.007770759823106059,0.007770759823106398
6.1170000000003775,0.0,0.007749980167799545,0.007749980167799951
6.118000000000378,0.0,0.00772922177803783,0.007729221778038237
6.119000000000378,0.0,0.007708484779438038,0.0077084847794383765
6.1200000000003785,0.0,0.007687769296705282,0.007687769296705689
6.121000000000379,0.0,0.007667075453634772,0.00766707545363511
6.122000000000379,0.0,0.007646403373116484,0.007646403373116891
6.1230000000003795,0.0,0.0076257531771382284,0.007625753177138634
6.12400000000038,0.0,0.007605124986788216,0.007605124986788555
6.12500000000038,0.0,0.0075845189222595345,0.007584518922259807
6.1260000000003805,0.0,0.007563935102853279,0.007563935102853617
6.127000000000381,0.0,0.007543373646981185,0.007543373646981523
6.128000000000381,0.0,0.007522834672169972,0.007522834672170378
6.1290000000003815,0.0,0.007502318295063993,0.007502318295064399
6.130000000000382,0.0,0.007481824631428966,0.0074818246314293044
6.131000000000382,0.0,0.007461353796155018,0.007461353796155422
6.1320000000003825,0.0,0.007440905903260351,0.007440905903260757
6.133000000000383,0.0,0.007420481065894232,0.007420481065894638
6.134000000000383,0.0,0.0074000793963404435,0.007400079396340849
6.1350000000003835,0.0,0.007379701006020545,0.007379701006020951
6.136000000000384,0.0,0.0073593460054975305,0.007359346005497869
6.137000000000384,0.0,0.007339014504478134,0.007339014504478541
6.1380000000003845,0.0,0.0073187066118173185,0.0073187066118176585
6.139000000000385,0.0,0.007298422435520769,0.007298422435521175
6.140000000000385,0.0,0.007278162082748557,0.0072781620827489625
6.1410000000003855,0.0,0.007257925659818135,0.0072579256598184734
6.142000000000386,0.0,0.007237713272207382,0.0072377132722077865
6.143000000000386,0.0,0.007217525024558734,0.00721752502455921
