time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,wheel_torque,pitch_torque
5.621,1.4359315276990081,-0.006190395922056698,-1.5404254263937371,-0.19551297174367765,-1.5704991791581075,0.0003353302581778888,-0.08503087643200079,-2.0
5.626,1.4358970848585493,-0.007885384980867972,-1.5414007750697463,-0.1947770107827834,-1.570496663568453,0.0006115841409097942,-0.0844965764221438,-2.0
5.631,1.4358614944816863,-0.0028805442809130216,-1.5423744807268784,-0.19500165839323008,-1.5704930299599478,0.0007499129492901962,-0.08101271276946807,-2.0
5.636,1.4358721337424762,0.008592200827812922,-1.5433528509175303,-0.1959469067415516,-1.5704904768927752,0.0002671130776730387,-0.07363400454532819,-2.0
5.641,1.4359176672561897,0.007883918786865307,-1.544329324352267,-0.19472964681261712,-1.5704911480564936,-0.0003509324795190966,-0.0805107706583502,-2.0
5.646,1.435950998782765,0.004869961854265586,-1.5452996026135992,-0.19365240366463646,-1.5704937394323473,-0.0005869859297059607,-0.08464792716337431,-2.0
5.651,1.4359696052411268,0.00203892348207033,-1.546265457447492,-0.19285500395682892,-1.5704966885952627,-0.0005651266376686015,-0.08477340607687754,-2.0
5.656,1.4359744855318128,-0.0005712199213090254,-1.5472274426515165,-0.1920919354375209,-1.5704990304698445,-0.00038875298070377814,-0.0842579316985169,-2.0
5.6610000000000005,1.4359667974260248,-0.0029367259531419294,-1.5481856291026406,-0.19133494163733675,-1.570500220656066,-0.00013044572248845538,-0.08366104250391647,-2.0
5.666,1.4359477929040654,-0.005045402552683691,-1.5491400563485116,-0.19058751858734993,-1.5705000074349362,0.00015969614246942279,-0.08307940348507468,-2.0
5.671,1.4359187656785264,-0.006894075162499654,-1.550090790870083,-0.1898556298747929,-1.570498338062704,0.00044807084246186157,-0.0825303735376529,-2.0
5.676,1.4358810293259254,-0.007790717882617124,-1.5510380310363072,-0.18924767002332454,-1.5704952920212631,0.0007112991686083155,-0.08200174485334376,-2.0
5.681,1.4358581641019779,0.002230523607420299,-1.551986716662835,-0.19019999021069384,-1.5704916889469385,0.0006357188706222632,-0.07480309161656105,-2.0
5.686,1.4358902643601286,0.00976017328494804,-1.552939139264408,-0.19035595308698638,-1.570490384789784,-2.4894116218915374e-05,-0.07244216484673448,-2.0
5.691,1.4359327965993385,0.006656570158072773,-1.5538862836873855,-0.18890527970202317,-1.5704920607760828,-0.0004845602946167102,-0.08116848920954421,-2.0
5.696,1.4359601193616571,0.0037109633359917005,-1.5548281478891757,-0.1880359336229358,-1.5704949441399392,-0.0006024463226151312,-0.08265419383264071,-2.0
5.7010000000000005,1.4359730937207111,0.0009643589438195677,-1.5557660526354997,-0.18727890940387562,-1.5704977384025307,-0.0005082712163970575,-0.08235704300914147,-2.0
5.706,1.435972788925683,-0.0015502025987217368,-1.5567002124058975,-0.18653416770202852,-1.5704996650102596,-0.0002917977475267519,-0.08178599021670184,-2.0
5.711,1.4359604079778867,-0.003813913364619202,-1.5576306637744686,-0.18579548812980898,-1.570500309903083,-1.57658279643283e-05,-0.08119618252935222,-2.0
5.716,1.4359372255731377,-0.005818545333906963,-1.5585574549169525,-0.185068774910088,-1.570499510710045,0.00027693803628961146,-0.08063294562835065,-2.0
5.721,1.435904539818778,-0.007563870450255986,-1.5594806629129954,-0.18435951695448516,-1.57049727397823,0.0005580200780877134,-0.08010423289570522,-2.0
5.726,1.4358663964711635,-0.005046077854941657,-1.5604013894271334,-0.18425787544774733,-1.5704937789819078,0.0007619492880519409,-0.07807988746639115,-2.0
5.731,1.4358651685594972,0.006970021885769159,-1.561326354795952,-0.18540633031527903,-1.5704907451530363,0.000407366167437731,-0.06966725854532495,-2.0
5.736,1.4359092750443032,0.008508076569547319,-1.5622516379934062,-0.1845574929597552,-1.570490808005818,-0.00026283662959907775,-0.07407982943486711,-2.0
5.7410000000000005,1.435945676451512,0.0054655572568747405,-1.5631707038819536,-0.1833817257264387,-1.5704931711768269,-0.0005657326360288241,-0.07999047381974865,-2.0
5.746,1.4359671868950552,0.0025957448744882393,-1.5640852374179306,-0.18259758967398762,-1.5704961478161756,-0.0005856630748131747,-0.08041460902265594,-2.0
5.751,1.4359747567321222,-6.263876798694125e-05,-1.5649960195709227,-0.18186263462447236,-1.5704986708200848,-0.00043343889293561864,-0.07995699632716967,-2.0
5.756,1.435969508954514,-0.0024798900669948743,-1.5659031461552995,-0.18113430696128588,-1.5705001233061704,-0.00018670988043533628,-0.0793752343728261,-2.0
5.761,1.435952682412723,-0.004641728759081068,-1.5668066528232123,-0.1804142232958802,-1.5705002032136477,0.00010042054109546,-0.07880056741908202,-2.0
5.766,1.435925567020523,-0.006543531582075099,-1.5677065997098913,-0.17970847566052106,-1.5704988241531674,0.000391405885547019,-0.07825720397945833,-2.0
5.771,1.4358894596883365,-0.008179281779464014,-1.5686030747178605,-0.1790230780427004,-1.5704960423046261,0.0006625377793048882,-0.07774869803337513,-2.0
5.776,1.4358585812651234,-0.00046987993935991015,-1.5694994701249354,-0.1796799882018596,-1.5704923558346147,0.0007116595503070741,-0.07256904276416908,-2.0
5.781,1.4358804000436427,0.009575691591286475,-1.5704006650403974,-0.180354690226197,-1.5704903658725453,0.00012442309277583923,-0.06716716671965127,-2.0
5.7860000000000005,1.4359253551209443,0.007298241323647521,-1.5712983024853224,-0.1789804702319907,-1.570491565067652,-0.0004230263221292187,-0.07554797007646417,-2.0
5.791,1.4359558234379393,0.00431915252470326,-1.572190337970463,-0.17805535655664437,-1.5704943277338312,-0.000599623077454981,-0.07823545157062416,-2.0
5.796,1.4359717585490912,0.0015308574575710943,-1.5730783907812231,-0.17731689636011666,-1.5704972228808785,-0.0005412414771528014,-0.07814233922671075,-2.0
5.801,1.4359741900849117,-0.0010339254388992227,-1.5739628236554208,-0.17659972545889208,-1.570499379041503,-0.00034458319376557225,-0.07761239064616664,-2.0
5.806,1.4359642814709965,-0.003352488737390512,-1.57484368474741,-0.1758881619815946,-1.570500317022394,-7.701535492209e-05,-0.07703572270508229,-2.0
5.811,1.435943294669216,-0.005412829989264302,-1.5757210174962113,-0.1751873548269233,-1.570499828678736,0.00021498544605287313,-0.07647844385921086,-2.0
5.816,1.4359125268749355,-0.007213534760527128,-1.576594893266384,-0.17450290237999605,-1.5704978903608666,0.0005003468210075474,-0.07595461409217417,-2.0
5.821,1.4358738857196998,-0.006854459722243064,-1.5774657799647167,-0.17411979750809167,-1.5704946130512807,0.0007458635447105783,-0.07500647500346279,-2.0
5.8260000000000005,1.4358600973241518,0.004539738128737092,-1.5783397354926978,-0.17528011320713477,-1.570491193068559,0.0005449828294193968,-0.06676829982875564,-2.0
5.831,1.435899204823456,0.009176871512734795,-1.5792162627528001,-0.17497174044858194,-1.5704905134758589,-0.00014275669071279188,-0.06747292046459417,-2.0
5.836,1.4359389063580963,0.006108999565540261,-1.5800869555879518,-0.1736699888194273,-1.5704925329124007,-0.0005265022841258506,-0.07547324313225655,-2.0
5.841,1.4359635627684453,0.003201354545185608,-1.580952940624161,-0.17289266234662265,-1.5704954772264341,-0.0005977639709684442,-0.0762818182399879,-2.0
