step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
101,0.101,5.3764919951216464e-05,5.0259376777020026e-05,-0.028103874916346444,-0.00012056381484919068,-0.0012936219872515173,-1.3237750295754615e-05,0.0,-0.001338286608691244,0.0006226504455884694,0.0006226140188452533,0.0006226868723316855,0.4846283344496854,0.1245226321114785,0.350187517467515,0.3501875174643423,-0.0001875174675149971,-0.00018751746434231276,34.451127892360425,34.451127893735894,34.451127892360425,34.451127893735894,0.0,0.0,1.0,1.0,5.603518445016532,-5.6017334375099965,5.6035184219522645,-5.601733461161546,5.3767695818382705e-05,5.3762144084050224e-05,0.0,0.0,0.1245226321114785,-0.12448296527799993,-5.576194202880184e-05,0.12452263159893921,-0.1244829658035899,-5.576194202880184e-05,5.603518445016532,-5.6017334375099965,-0.000669143304345622,5.6035184219522645,-5.601733461161546,-0.000669143304345622,-0.0014184074735080678,-0.001418388170002301
106,0.106,5.403424695317531e-05,5.92982870919862e-05,-0.028104485195264702,-0.00012306928421545638,-0.0012937071087947235,-1.9611224457559702e-05,0.0,-0.001335987233601049,0.0006118318137728583,0.0006117956482638378,0.0006118679792818788,0.48462833745879963,0.12452265879943515,0.3501875202827288,0.3501875202795498,-0.00018752028272883692,-0.0001875202795498243,34.45111443513934,34.45111443650951,34.45111443513934,34.45111443650951,0.0,0.0,1.0,1.0,5.603519645974582,-5.601727608103079,5.603519623022431,-5.601727631643675,5.403701272123176e-05,5.403148118511886e-05,0.0,0.0,0.12452265879943515,-0.12448283573562399,-5.566613473337704e-05,0.12452265828938737,-0.12448283625874833,-5.566613473337704e-05,5.603519645974582,-5.601727608103079,-0.0006679936168005245,5.603519623022431,-5.601727631643675,-0.0006679936168005245,-0.0014478837401271343,-0.0014478641237659568
111,0.111,5.434894772138862e-05,6.840436689466362e-05,-0.028105108407293952,-0.00012571140317385417,-0.0012938256483679337,-2.6516710582175137e-05,0.0,-0.001334433587434824,0.0006004927640415713,0.0006004568571664193,0.0006005286709167233,0.4846283412123866,0.12452271026281567,0.35018752384537,0.35018752384218504,-0.00018752384537001898,-0.00018752384218506668,34.45110138682844,34.45110138819273,34.45110138682844,34.45110138819273,0.0,0.0,1.0,1.0,5.603521961826705,-5.601721043554891,5.603521939076057,-5.601721066891836,5.435170326731913e-05,5.43461921754581e-05,0.0,0.0,0.12452271026281567,-0.12448268985677535,-5.5601399476451e-05,0.1245227097572457,-0.12448269037537413,-5.5601399476451e-05,5.603521961826705,-5.601721043554891,-0.000667216793717412,5.603521939076057,-5.601721066891836,-0.000667216793717412,-0.0014789676350263935,-0.001478947733770175
116,0.116,5.470919859717513e-05,7.751556333932327e-05,-0.02810574525458066,-0.0001284952976795561,-0.0012939804534380227,-3.400120336209625e-05,0.0,-0.0013336047617485852,0.0005888660328294648,0.0005888303729682458,0.0005889016926906837,0.48462834566455976,0.12452276571630676,0.3501875281119348,0.35018752810874454,-0.00018752811193484265,-0.00018752810874456127,34.451088750086925,34.45108875144455,34.451088750086925,34.45108875144455,0.0,0.0,1.0,1.0,5.603524457233804,-5.601714433195058,5.603524434675433,-5.601714456337329,5.471194381187398e-05,5.470645338247627e-05,0.0,0.0,0.12452276571630676,-0.12448254295989017,-5.556686507285772e-05,0.12452276521500961,-0.12448254347416286,-5.556686507285772e-05,5.603524457233804,-5.601714433195058,-0.0006668023808742926,5.603524434675433,-5.601714456337329,-0.0006668023808742926,-0.0015117194611578989,-0.0015116993077728324
121,0.121,5.5114978114292456e-05,8.660888921886084e-05,-0.028106396449352054,-0.00013142198577382818,-0.0012941744101573399,-4.2061592106332595e-05,0.0,-0.0013334727680743845,0.0005769816900563815,0.000576946266603364,0.0005770171135093989,0.48462835076762084,0.12452282512263224,0.35018753303718464,0.35018753303398975,-0.00018753303718466174,-0.00018753303398977295,34.45107658696536,34.45107658831558,34.45107658696536,34.45107658831558,0.0,0.0,1.0,1.0,5.603527130518451,-5.601707798895522,5.6035271081439335,-5.6017078218513126,5.511771290442693e-05,5.5112243324157986e-05,0.0,0.0,0.12452282512263224,-0.1244823955310116,-5.556136533643269e-05,0.12452282462542075,-0.12448239604114028,-5.556136533643269e-05,5.603527130518451,-5.601707798895522,-0.0006667363840371923,5.6035271081439335,-5.6017078218513126,-0.0006667363840371923,-0.0015461511964406985,-0.001546130821767023
126,0.126,5.5566155210934494e-05,9.566394328862504e-05,-0.028107062706951774,-0.00013449190856721014,-0.0012944103858111558,-5.06936685774786e-05,0.0,-0.001334019602598291,0.0005648670610270165,0.0005648318643108344,0.0005649022577431986,0.48462835647199715,0.12452288843483586,0.35018753857351215,0.35018753857031293,-0.0001875385735121693,-0.00018753857031295063,34.451064950231405,34.45106495157373,34.451064950231405,34.45106495157373,0.0,0.0,1.0,1.0,5.603529979567614,-5.6017011599434205,5.6035299573692985,-5.601701182720228,5.5568879497557804e-05,5.556343092431119e-05,0.0,0.0,0.12452288843483586,-0.12448224799874268,-5.5584150108262126e-05,0.12452288794153997,-0.12448224850489395,-5.5584150108262126e-05,5.603529979567614,-5.6017011599434205,-0.0006670098012991455,5.6035299573692985,-5.601701182720228,-0.0006670098012991455,-0.001582268031671907,-0.0015822474640271548
131,0.131,5.6062501290039826e-05,0.00010467756169398089,-0.0281077447429674,-0.00013770380864591255,-0.001294691203262364,-5.987197233063749e-05,0.0,-0.001335227918534362,0.0005525468298256308,0.0005525118509374565,0.0005525818087138052,0.48462836272574145,0.12452291792843384,0.350187544671508,0.3501875446683051,-0.0001875446715079998,-0.0001875446683051174,34.45105388509634,34.4510538864303,34.45105388509634,34.4510538864303,0.0,0.0,1.0,1.0,5.603531306779523,-5.601694901418809,5.6035312846523295,-5.60169492412406,5.6065215007045634e-05,5.605978757303401e-05,0.0,0.0,0.12452291792843384,-0.12448210892041799,-5.563449660559842e-05,0.12452291743671844,-0.12448210942497911,-5.563449660559842e-05,5.603531306779523,-5.601694901418809,-0.000667613959267181,5.6035312846523295,-5.60169492412406,-0.000667613959267181,-0.0016200551759989244,-0.0016200344391990177
136,0.136,5.660392404127236e-05,0.00011367521528835454,-0.028108443246273318,-0.00014105272132630982,-0.0012950193180198404,-6.953333294952593e-05,0.0,-0.0013370768208158124,0.0005397256535963019,0.0005396908964448872,0.0005397604107477166,0.48462836946005283,0.12452299310997837,0.3501875512652369,0.35018755126203105,-0.00018755126523689603,-0.00018755126203107153,34.451043831783124,34.45104383310828,34.451043831783124,34.45104383310828,0.0,0.0,1.0,1.0,5.603534689949027,-5.601688243065808,5.603534667993974,-5.601688265595846,5.660662712521011e-05,5.660122095733461e-05,0.0,0.0,0.12452299310997837,-0.12448196095701795,-5.571153420065885e-05,0.12452299262208831,-0.12448196145768546,-5.571153420065885e-05,5.603534689949027,-5.601688243065808,-0.0006685384104079062,5.603534667993974,-5.601688265595846,-0.0006685384104079062,-0.001659454226328301,-0.001659433334290753
141,0.14100000000000001,5.719014402634261e-05,0.00012257494029718695,-0.02810915892531974,-0.00014454559791741777,-0.001295397443886071,-7.976158419221034e-05,0.0,-0.0013395746119425817,0.0005267766372316059,0.00052674209268888,0.0005268111817743318,0.48462837661882163,0.12452307156034828,0.35018755829554354,0.3501875582923354,-0.00018755829554356618,-0.00018755829233541021,34.45103437514384,34.4510343764599,34.45103437514384,34.4510343764599,0.0,0.0,1.0,1.0,5.603538220215673,-5.601681631630995,5.603538198425569,-5.6016816539929275,5.719283642018222e-05,5.7187451632503e-05,0.0,0.0,0.12452307156034828,-0.12448181403624432,-5.5815608830940903e-05,0.12452307107612375,-0.12448181453317617,-5.5815608830940903e-05,5.603538220215673,-5.601681631630995,-0.0006697873059712909,5.603538198425569,-5.6016816539929275,-0.0006697873059712909,-0.001700546958510547,-0.0017005259336639888
146,0.146,5.782064745202178e-05,0.000131365041739666,-0.028109892503261045,-0.0001481833241315926,-0.0012958283873170451,-9.05473435060151e-05,0.0,-0.0013426835760127066,0.0005137136565935218,0.0005136793165350045,0.0005137479966520391,0.48462838415137033,0.12452315329441171,0.35018756571328413,0.3501875657100743,-0.0001875657132841546,-0.00018756571007433331,34.45102555268534,34.451025553991755,34.45102555268534,34.451025553991755,0.0,0.0,1.0,1.0,5.603541898248527,-5.601675078650208,5.60354187661692,-5.601675100850312,5.7823329110226164e-05,5.7817965793817396e-05,0.0,0.0,0.12452315329441171,-0.12448166841444908,-5.5945149000529444e-05,0.12452315281370933,-0.12448166890778471,-5.5945149000529444e-05,5.603541898248527,-5.601675078650208,-0.0006713417880063533,5.60354187661692,-5.601675100850312,-0.0006713417880063533,-0.0017433437933719663,-0.0017433226567831533
