step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
101,0.101,0.0016400142125720656,0.00019414790902586463,-0.02800623307566919,-9.534933230033953e-05,-0.0016261789293688662,1.090811682690197e-05,0.0,-0.0014608484201322023,0.00213380825461525,0.001066867602486225,0.001066940652129025,0.48462851318226524,0.12452618991932587,0.35018771966707685,0.3501877196639676,-0.00018771966707686882,-0.00018771966396763373,34.45110701325335,34.45110701462274,34.45110701325335,34.45110701462274,0.0,0.0,1.0,1.0,5.603678546369665,-5.601551113201283,5.603678523235648,-5.601551136908799,1.3838066554213526e-05,1.3832499852185253e-05,0.0,0.0,0.12452618991932587,-0.12447891362669518,-6.08686841721751e-05,0.12452618940523662,-0.12447891415352887,-6.08686841721751e-05,5.603678546369665,-5.601551113201283,-0.0007304242100661011,5.603678523235648,-5.601551136908799,-0.0007304242100661011,-0.0011217665277922578,-0.0011217471733922018
106,0.106,0.001641004777959139,0.00020413805849442055,-0.028006726406281476,-0.00010088319407130975,-0.001626123997285556,1.1127412158985283e-05,0.0,-0.0014704413623248236,0.0021418993260055325,0.0010709134002764966,0.001070985925729036,0.484628511559126,0.12452607277191358,0.350187718074142,0.35018771807102506,-0.00018771807414202923,-0.0001877180710250781,34.45111208918006,34.451112090544385,34.45111208918006,34.451112090544385,0.0,0.0,1.0,1.0,5.603673274736111,-5.601558393728882,5.6036732517150325,-5.601558417325421,1.4883553898061618e-05,1.4878007449104314e-05,0.0,0.0,0.12452607277191358,-0.12447907541619738,-6.126839009686765e-05,0.12452607226033406,-0.12447907594056491,-6.126839009686765e-05,5.603673274736111,-5.601558393728882,-0.0007352206811624118,5.6036732517150325,-5.601558417325421,-0.0007352206811624118,-0.0011868709407714204,-0.001186851272671162
111,0.111,0.0016420448691807895,0.00021407457629384386,-0.028007247561929047,-0.00010647546811863974,-0.001626066954756115,1.1586202049240656e-05,0.0,-0.0014802044445565408,0.002147971658625649,0.0010739498257597505,0.0010740218328658985,0.4846285096385164,0.12452606632579837,0.35018771619041306,0.3501877161872891,-0.00018771619041307863,-0.00018771618728913309,34.451117611240385,34.45111761259917,34.451117611240385,34.45111761259917,0.0,0.0,1.0,1.0,5.603672984660927,-5.601560481500667,5.603672961841812,-5.601560504893165,1.5980677399371692e-05,1.5975151449977324e-05,0.0,0.0,0.12452606632579837,-0.12447912181112593,-6.167518518985586e-05,0.12452606581870693,-0.12447912233095922,-6.167518518985586e-05,5.603672984660927,-5.601560481500667,-0.0007401022222782703,5.603672961841812,-5.601560504893165,-0.0007401022222782703,-0.0012526625429820678,-0.0012526425892212202
116,0.116,0.0016431347767126116,0.0002240423234858488,-0.0280077969120981,-0.00011214689218199234,-0.0016260078309420203,1.1976414540077434e-05,0.0,-0.0014904597981446818,0.0021549834672919895,0.0010774559778018186,0.0010775274894901708,0.48462850739730673,0.12452605762799658,0.3501877139925526,0.35018771398942206,-0.00018771399255262944,-0.00018771398942207806,34.45112364050938,34.451123641861614,34.45112364050938,34.451123641861614,0.0,0.0,1.0,1.0,5.603672593259846,-5.601562835822604,5.603672570633556,-5.601562859019884,1.7129698385933433e-05,1.7124193155249276e-05,0.0,0.0,0.12452605762799658,-0.1244791741293912,-6.210249158936174e-05,0.12452605712519013,-0.12447917464488631,-6.210249158936174e-05,5.603672593259846,-5.601562835822604,-0.0007452298990723409,5.603672570633556,-5.601562859019884,-0.0007452298990723409,-0.001319385305403951,-0.0013193650988782214
121,0.121,0.001644274624911226,0.0002340342846497107,-0.028008374879665076,-0.00011790559764888308,-0.0016259469169638732,1.231493114110724e-05,0.0,-0.0015011217096803616,0.0021628226251514935,0.0010813757937485889,0.0010814468314029047,0.48462850481220343,0.12452604719982238,0.3501877114566164,0.35018771145348,-0.00018771145661644617,-0.00018771145348001061,34.451130186321535,34.45113018766676,34.451130186321535,34.45113018766676,0.0,0.0,1.0,1.0,5.603672123992007,-5.601565436241223,5.603672101550101,-5.60156545925159,1.8330450109974882e-05,1.8324965784730885e-05,0.0,0.0,0.12452604719982238,-0.12447923191647162,-6.25467379033484e-05,0.12452604670111336,-0.12447923242781313,-6.25467379033484e-05,5.603672123992007,-5.601565436241223,-0.0007505608548401808,5.603672101550101,-5.60156545925159,-0.0007505608548401808,-0.001387134892550307,-0.0013871144638940005
126,0.126,0.0016454645108605942,0.00024404577212369747,-0.028008981909969945,-0.00012375417914363282,-0.0016258844280705956,1.2615860236433195e-05,0.0,-0.0015121522097592652,0.0021713936613246857,0.0010856615392310675,0.0010857321220936183,0.48462850185986106,0.12452603547317385,0.35018770855884884,0.3501877085557072,-0.00018770855884886473,-0.00018770855570721112,34.45113725331241,34.45113725464991,34.45113725331241,34.45113725464991,0.0,0.0,1.0,1.0,5.603671596292823,-5.601568264802958,5.603671574027652,-5.601568287633838,1.9582814420762705e-05,1.9577351159234472e-05,0.0,0.0,0.12452603547317385,-0.12447929477339906,-6.300634207330272e-05,0.12452603497839228,-0.12447929528075195,-6.300634207330272e-05,5.603671596292823,-5.601568264802958,-0.0007560761048796326,5.603671574027652,-5.601568287633838,-0.0007560761048796326,-0.001455941830442589,-0.0014559212082311242
131,0.131,0.0016467043957215052,0.000254042676248316,-0.028009618443845842,-0.00012968305135591657,-0.0016258203982696278,1.3008589155008364e-05,0.0,-0.0015235345919067584,0.002180614921273987,0.0010902723876040235,0.0010903425336699637,0.4846284985174423,0.12452589843614577,0.35018770527583737,0.35018770527269083,-0.00018770527583739094,-0.00018770527269085235,34.4511448448889,34.45114484621839,34.4511448448889,34.45114484621839,0.0,0.0,1.0,1.0,5.60366542962656,-5.601577693392461,5.603665407433129,-5.601577716152035,2.088671848408971e-05,2.0881276419665205e-05,0.0,0.0,0.12452589843614577,-0.12447950429761023,-6.348060799611493e-05,0.12452589794295843,-0.12447950480337856,-6.348060799611493e-05,5.60366542962656,-5.601577693392461,-0.0007617672959533792,5.603665407433129,-5.601577716152035,-0.0007617672959533792,-0.0015256933529332354,-0.0015256725613236248
136,0.136,0.0016479935518552953,0.0002639346747514601,-0.028010284741725802,-0.00013565594854731013,-0.0016257528429508524,1.3832146948324191e-05,0.0,-0.0015349245564607772,0.00218618173227932,0.00109305601546295,0.0010931257168163698,0.48462849476834624,0.12452590289641946,0.350187701591879,0.3501877015887284,-0.00018770159187903035,-0.00018770158872843945,34.4511527758858,34.45115277720685,34.4511527758858,34.45115277720685,0.0,0.0,1.0,1.0,5.603665630338876,-5.601580073740923,5.60366560831812,-5.6015800963248426,2.224341927493655e-05,2.223799853394947e-05,0.0,0.0,0.12452590289641946,-0.12447955719424274,-6.395518985253238e-05,0.12452590240706933,-0.1244795576961076,-6.395518985253238e-05,5.603665630338876,-5.601580073740923,-0.0007674622782303886,5.60366560831812,-5.6015800963248426,-0.0007674622782303886,-0.0015959628095431767,-0.0015959418621582383
141,0.14100000000000001,0.0016493323533781485,0.000273868342317191,-0.028010981126800436,-0.00014170524276472767,-0.0016256814750352621,1.4556810549517647e-05,0.0,-0.0015468723620470867,0.002192869266371763,0.0010963999956626089,0.001096469270709154,0.4846284905919144,0.12452590447148759,0.3501876974876131,0.35018769748445916,-0.00018769748761310323,-0.00018769748445918166,34.45116125687621,34.451161258188435,34.45116125687621,34.451161258188435,0.0,0.0,1.0,1.0,5.603665701216942,-5.6015827631115584,5.603665679361595,-5.6015827855269755,2.365357799412185e-05,2.3648178691650884e-05,0.0,0.0,0.12452590447148759,-0.12447961695803464,-6.445301508529528e-05,0.12452590398581322,-0.12447961745615502,-6.445301508529528e-05,5.603665701216942,-5.6015827631115584,-0.0007734361810235433,5.603665679361595,-5.6015827855269755,-0.0007734361810235433,-0.001667131043338428,-0.001667109962890458
146,0.146,0.0016507209700336917,0.00028383532564463796,-0.02801170802266734,-0.00014784347393933208,-0.0016256067253997222,1.5203316923598901e-05,0.0,-0.0015592552050855378,0.0022005417693382744,0.0011002364521656605,0.001100305317172614,0.484628485965529,0.12452590376940245,0.3501876929392828,0.3501876929361261,-0.00018769293928283526,-0.00018769293612613813,34.45117029276747,34.4511702940704,34.45117029276747,34.4511702940704,0.0,0.0,1.0,1.0,5.60366566962311,-5.601585735701497,5.60366564792673,-5.60158575795471,2.5116933520573886e-05,2.5111555747364883e-05,0.0,0.0,0.12452590376940245,-0.12447968301558883,-6.496896687856408e-05,0.12452590328726068,-0.12447968351010466,-6.496896687856408e-05,5.60366566962311,-5.601585735701497,-0.0007796276025427689,5.60366564792673,-5.60158575795471,-0.0007796276025427689,-0.0017393455837807848,-0.0017393243912623224
